ANTH 4H	apply the knowledge obtained in this course to solutions for human based problems (applied anthropology);
ANTH 4H	analyze and synthesize significant works (ethnographic case studies) related to cross-cultural research;
ANTH 13	define and describe the basic anthropological approaches (method and theory) to the cross-cultural study of religion.(e.g. belief systems).
ANTH 13	name and appraise the work of important anthropologists who have studied religious belief systems from an anthropological perspective.
ANTH 13	recognize certain theoretical explanations that can be applied to a functional understanding of religious behavior and thinking and apply these models to contemporary life.
ANTH 13	recognize and describe various religious functionaries as they are found across a variety of societies and cultural circumstances.
ANTH 13	recognize the integrated nature of belief in terms of how rituals and religious themes often reflect recurring patterns of subsistence cycles, social organization, and psychological imperatives.
ANTH 13	compare and contrast non western belief systems with those typically predominate in the west.
ANTH 14	demonstrate an understanding of the foundations and historical development of Linguistic Anthropology.
ANTH 14	identify, describe, and apply concepts associated with descriptive linguistic anthropology (e.g., comparative phonology, morphology, syntax, semantics, discourse strategies, and culturally patterned language and communication).
ANTH 14	summarize various contemporary theoretical models used to explain the evolution and emergence of human language.
ANTH 14	describe the basic methods, data collection techniques, and forms of analysis typically associated with ethnographic research as applied to linguistic anthropology.
ANTH 14	demonstrate an understanding of important theoretical arguments and models that pertain to linguistic anthropology, especially as these models address the assumed linkage between language and culture.
ANTH 14	apply their basic understanding of linguistic anthropological methods, concepts, forms of analysis, and theory to the solution of communication problems that emerge in situational and cross-cultural contexts (i.e. “Applied Linguistic Anthropology”).
ANTH 14	compare and contrast basic methods and assumptions of formal linguistics as juxtaposed to/with Linguistic Anthropology.
ANTH 16	Identify the various archaeological theories, methods, and techniques used to investigate the human past.
ANTH 16	Demonstrate an understanding of the nature of scientific inquiry and its application in archaeological research.
ANTH 16	Articulate the goals, and the legal, operational, and ethical framework of cultural resource management and heritage preservation.
ANTH 16	Illustrate the use of archaeological methods with reference to cultural sequences.
ANTH 16	Discuss the relationship between anthropology and archaeology.
ANTH 17	describe and summarize the basic foundations of linguistic inquiry.
ANTH 17	apply forms of linguistic description and analysis across areas of linguistic concern such as language acquisition, phonology, morphology, syntax, semantics, and extended forms of discourse.
ANTH 17	review and apply various theoretical models such as those used to explain the nature of language, comparative and historical linguistics, and the structure of language.
ANTH 17	describe and analyze linguistics and literacy texts as they occur across social contexts.
ANTH 17	apply linguistic forms of analysis and explanation to the solution of language based human problems (Applied Linguistics).
ANTH 18	identify all major world culture areas and the major cultural traditions associated with each of them (culture areas).
ANTH 18	define and recount environmental, sociocultural, and biological factors that contribute to the formation of societal types across time and space.
ANTH 18	demonstrate proficiency at identifying and applying theories of culture change and contact as these inform an understanding of emergent global cultural systems.
ANTH 18	locate and distinguish major world culture areas (eg Africa, Mesoamerica, Oceania, etc.) on a global level.
ANTH 32	demonstrate a basic understanding of anthropological methods and concepts as these pertain to the study of precontact and post contact North American Native populations.
ANTH 32	demonstrate a clear understanding of specific concepts, and factual knowledge regarding the distribution and cultural behavior of various Native American societies (e.g. Algonkian, Apache, Maidu, Inuit, to name a few). This will include an understanding of the cultural dynamics of subsistence practices, social organization, and indigenous Native American world view(s).
ANTH 32	summarize the history of various Native American groups in terms of their historic contact with Euroamericans. This will include discussions focused on culture contact process.
